,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1136,76.0,5,173542.0,0,13.0,0,11,0,0,0,0.0,0.0,10.0,0,0
1137,40.0,1,342164.0,1,9.0,4,4,4,0,1,0.0,0.0,37.0,0,0
1138,44.0,1,182616.0,6,11.0,0,10,0,0,0,0.0,0.0,40.0,0,1
1139,23.0,1,149224.0,1,9.0,3,5,1,0,0,0.0,0.0,40.0,0,0
1140,31.0,1,459465.0,9,10.0,3,6,1,0,0,0.0,0.0,50.0,0,0
1141,27.0,1,366066.0,5,12.0,3,5,3,0,1,0.0,0.0,40.0,0,0
1142,32.0,1,373263.0,1,9.0,0,0,2,0,1,0.0,0.0,40.0,0,0
1143,46.0,4,109089.0,10,15.0,0,12,0,0,0,0.0,0.0,40.0,0,1
1144,26.0,1,34110.0,9,10.0,3,12,1,0,0,0.0,0.0,44.0,0,0
1145,20.0,1,258517.0,9,10.0,3,1,3,0,0,0.0,0.0,25.0,0,0
1146,23.0,1,179413.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1147,60.0,0,282660.0,7,4.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1148,54.0,1,88278.0,8,16.0,0,2,0,0,0,0.0,1977.0,50.0,0,1
1149,50.0,1,123429.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,1
1150,18.0,1,120029.0,9,10.0,3,4,5,0,1,0.0,0.0,20.0,0,0
1151,27.0,5,308995.0,9,10.0,1,11,3,1,1,0.0,0.0,40.0,0,0
1152,35.0,1,161141.0,1,9.0,0,9,0,0,0,0.0,0.0,40.0,0,0
1153,35.0,1,212465.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,1
1154,45.0,6,170871.0,1,9.0,0,0,0,0,0,15024.0,0.0,55.0,0,1
1155,51.0,1,163052.0,1,9.0,0,12,0,0,0,0.0,0.0,40.0,0,1
1156,47.0,3,34845.0,0,13.0,0,4,0,0,0,0.0,0.0,45.0,10,1
1157,39.0,1,52645.0,9,10.0,1,5,4,0,1,0.0,0.0,40.0,0,0
1158,31.0,1,134613.0,6,11.0,0,0,2,1,1,0.0,0.0,43.0,0,0
1159,53.0,1,157069.0,5,12.0,0,9,0,0,0,0.0,0.0,40.0,0,1
1160,30.0,1,133602.0,0,13.0,1,0,1,0,0,0.0,0.0,40.0,0,0
1161,48.0,1,96359.0,0,13.0,0,0,0,0,0,0.0,0.0,60.0,34,1
1162,22.0,1,203894.0,9,10.0,3,7,1,0,1,0.0,0.0,24.0,0,0
1163,19.0,1,167140.0,9,10.0,3,3,3,0,0,0.0,1602.0,24.0,0,0
1164,31.0,1,420749.0,5,12.0,0,6,0,0,0,0.0,0.0,40.0,0,1
1165,20.0,1,206215.0,1,9.0,3,4,3,0,1,0.0,0.0,40.0,0,0
1166,51.0,0,25932.0,1,9.0,0,8,0,0,0,0.0,0.0,60.0,0,0
1167,43.0,6,133060.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1168,64.0,4,50442.0,3,5.0,3,4,5,0,0,0.0,0.0,40.0,0,0
1169,39.0,1,146091.0,0,13.0,0,2,2,0,1,0.0,0.0,20.0,0,1
1170,30.0,0,243665.0,1,9.0,0,5,0,0,0,0.0,0.0,50.0,0,0
1171,34.0,1,103596.0,1,9.0,0,1,0,0,0,0.0,0.0,40.0,0,0
1172,60.0,0,88055.0,9,10.0,0,6,0,0,0,0.0,0.0,24.0,0,0
1173,27.0,1,200227.0,6,11.0,0,4,2,1,1,0.0,0.0,40.0,0,0
1174,32.0,1,227669.0,9,10.0,3,9,3,1,1,0.0,0.0,40.0,0,0
1175,24.0,4,155818.0,9,10.0,0,4,2,0,1,0.0,0.0,44.0,0,0
1176,39.0,1,186183.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,1
1177,22.0,1,187538.0,11,6.0,4,3,4,0,1,0.0,0.0,40.0,0,0
1178,42.0,1,259643.0,4,14.0,1,2,1,0,0,4650.0,0.0,40.0,0,0
1179,20.0,4,325493.0,1,9.0,3,1,3,1,0,0.0,0.0,40.0,0,0
1180,44.0,1,206686.0,9,10.0,1,4,4,0,1,0.0,0.0,40.0,0,0
1181,52.0,1,218550.0,9,10.0,2,4,1,0,1,14084.0,0.0,16.0,0,1
1182,35.0,1,377798.0,0,13.0,3,2,1,0,0,0.0,0.0,50.0,0,1
1183,20.0,1,116375.0,3,5.0,3,5,3,0,1,0.0,0.0,40.0,0,0
1184,56.0,0,258752.0,0,13.0,0,0,0,0,0,0.0,0.0,60.0,0,0
1185,24.0,1,301199.0,9,10.0,3,10,3,0,1,0.0,0.0,20.0,0,0
1186,24.0,1,186221.0,2,7.0,1,5,4,0,1,0.0,0.0,35.0,0,0
1187,23.0,1,203924.0,0,13.0,3,2,1,0,0,0.0,0.0,50.0,0,0
1188,51.0,1,115851.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1189,42.0,0,323790.0,0,13.0,0,0,0,0,0,0.0,1977.0,70.0,0,1
1190,45.0,1,205424.0,0,13.0,3,2,1,0,0,0.0,0.0,40.0,0,1
1191,32.0,1,165226.0,1,9.0,1,3,1,0,1,0.0,0.0,40.0,0,0
1192,29.0,5,134566.0,8,16.0,0,11,0,0,0,0.0,0.0,50.0,0,1
1193,32.0,1,153471.0,1,9.0,3,8,1,0,0,0.0,0.0,35.0,0,0
1194,32.0,1,349028.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1195,20.0,1,293091.0,2,7.0,3,7,3,0,0,0.0,0.0,60.0,0,0
1196,79.0,4,84616.0,2,7.0,0,0,0,0,0,0.0,0.0,7.0,0,0
1197,44.0,1,252930.0,11,6.0,1,4,4,4,1,0.0,0.0,42.0,0,0
1198,41.0,1,121287.0,1,9.0,3,9,1,0,0,0.0,0.0,40.0,0,0
1199,35.0,1,189916.0,0,13.0,0,5,2,0,1,0.0,0.0,30.0,0,1
1200,39.0,0,140752.0,1,9.0,0,5,0,0,0,0.0,0.0,50.0,0,1
1201,57.0,0,190554.0,11,6.0,1,0,3,0,0,0.0,0.0,60.0,0,1
1202,34.0,1,297094.0,1,9.0,0,1,0,1,0,0.0,0.0,40.0,0,0
1203,52.0,1,170562.0,1,9.0,0,0,0,0,0,0.0,0.0,60.0,0,1
1204,25.0,4,169905.0,9,10.0,0,8,0,0,0,0.0,0.0,40.0,0,0
1205,21.0,1,149637.0,9,10.0,3,3,1,0,1,0.0,0.0,40.0,0,0
1206,55.0,0,158315.0,1,9.0,0,5,0,0,0,0.0,0.0,50.0,0,1
1207,61.0,6,227232.0,0,13.0,4,5,1,0,1,0.0,0.0,30.0,0,0
1208,26.0,0,227858.0,9,10.0,3,3,1,0,1,0.0,0.0,48.0,0,0
1209,22.0,1,254547.0,9,10.0,3,4,5,1,1,0.0,0.0,30.0,2,0
1210,42.0,1,125461.0,0,13.0,3,5,4,0,0,0.0,0.0,40.0,0,0
1211,42.0,6,90693.0,0,13.0,0,0,0,0,0,0.0,0.0,70.0,0,0
1212,45.0,0,285575.0,1,9.0,0,0,0,2,0,0.0,0.0,40.0,31,0
1213,43.0,0,396758.0,0,13.0,0,2,2,0,1,0.0,1887.0,70.0,0,1
1214,19.0,2,112432.0,9,10.0,3,4,3,0,0,0.0,0.0,10.0,0,0
1215,57.0,1,210496.0,11,6.0,5,3,4,0,1,0.0,0.0,40.0,0,0
1216,41.0,1,373469.0,5,12.0,0,9,0,0,0,0.0,0.0,40.0,0,0
1217,26.0,1,236242.0,10,15.0,3,2,1,0,1,0.0,0.0,30.0,0,0
1218,56.0,1,204816.0,9,10.0,0,0,0,0,0,0.0,0.0,40.0,0,1
1219,48.0,3,205707.0,4,14.0,2,0,1,0,1,10520.0,0.0,50.0,0,1
1220,51.0,1,332243.0,0,13.0,1,2,1,0,0,0.0,0.0,45.0,0,0
1221,22.0,5,291547.0,13,3.0,0,11,2,4,1,0.0,0.0,40.0,5,0
1222,44.0,1,45093.0,1,9.0,0,8,0,0,0,0.0,0.0,70.0,0,0
1223,64.0,2,211222.0,0,13.0,0,4,0,0,0,0.0,0.0,40.0,0,0
1224,32.0,1,295117.0,0,13.0,0,0,0,1,0,0.0,0.0,40.0,13,1
1225,31.0,1,206541.0,9,10.0,0,4,0,0,0,0.0,0.0,40.0,0,0
1226,21.0,1,29810.0,1,9.0,3,3,1,0,1,0.0,0.0,50.0,0,0
1227,30.0,1,108023.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1228,19.0,1,185695.0,9,10.0,3,3,3,0,1,0.0,0.0,20.0,0,0
1229,31.0,6,83748.0,9,10.0,0,0,2,2,1,0.0,0.0,70.0,6,0
1230,27.0,1,135308.0,0,13.0,3,5,1,1,1,0.0,0.0,40.0,0,0
1231,33.0,1,204042.0,9,10.0,3,7,1,0,0,0.0,0.0,55.0,0,0
1232,39.0,6,186934.0,0,13.0,2,5,1,0,0,0.0,0.0,40.0,0,0
1233,24.0,1,113466.0,0,13.0,3,4,3,0,0,0.0,0.0,40.0,0,0
1234,61.0,1,162432.0,1,9.0,5,0,1,0,1,0.0,0.0,40.0,0,0
1235,79.0,1,120707.0,8,16.0,0,2,0,0,0,20051.0,0.0,35.0,25,1
1236,40.0,1,224232.0,0,13.0,0,5,0,0,0,0.0,0.0,40.0,0,1
1237,58.0,1,177368.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,1
1238,33.0,1,394727.0,11,6.0,3,1,4,1,0,0.0,0.0,40.0,0,0
1239,36.0,1,173804.0,2,7.0,1,3,1,0,1,0.0,0.0,40.0,0,0
1240,32.0,1,251243.0,9,10.0,1,0,1,0,1,0.0,0.0,50.0,0,1
1241,50.0,1,182360.0,1,9.0,4,2,4,4,1,0.0,0.0,60.0,7,0
1242,41.0,1,143046.0,4,14.0,3,4,1,0,1,0.0,0.0,40.0,0,0
1243,23.0,1,260254.0,1,9.0,3,5,3,0,0,0.0,0.0,40.0,0,0
1244,24.0,1,336088.0,1,9.0,1,0,1,3,1,0.0,0.0,50.0,0,0
1245,55.0,0,189933.0,7,4.0,0,8,0,0,0,0.0,0.0,50.0,0,0
1246,44.0,6,383493.0,1,9.0,0,6,0,0,0,0.0,0.0,60.0,0,1
1247,56.0,1,83196.0,1,9.0,0,0,0,0,0,0.0,0.0,50.0,0,0
1248,23.0,1,193949.0,0,13.0,3,5,3,0,1,0.0,0.0,60.0,0,0
1249,40.0,1,436493.0,1,9.0,3,3,3,0,0,0.0,0.0,25.0,0,0
1250,42.0,1,341204.0,1,9.0,1,6,5,0,1,0.0,0.0,40.0,0,0
1251,18.0,0,60981.0,2,7.0,3,3,3,0,1,0.0,0.0,4.0,0,0
1252,55.0,1,234327.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1253,51.0,0,256963.0,9,10.0,0,5,0,0,0,0.0,0.0,60.0,0,0
1254,18.0,1,215190.0,15,8.0,3,5,3,0,1,0.0,0.0,20.0,0,0
1255,24.0,1,138938.0,9,10.0,1,4,1,0,1,0.0,0.0,40.0,0,0
1256,25.0,1,557082.0,1,9.0,3,4,1,0,1,0.0,0.0,38.0,0,0
1257,18.0,1,302859.0,1,9.0,3,5,3,0,0,0.0,0.0,20.0,0,0
1258,37.0,1,333651.0,1,9.0,3,4,1,0,0,0.0,0.0,42.0,0,0
1259,30.0,1,177596.0,9,10.0,3,3,4,0,1,0.0,0.0,36.0,0,0
1260,50.0,4,138358.0,9,10.0,4,3,4,1,1,0.0,0.0,28.0,0,0
1261,43.0,1,102180.0,4,14.0,0,2,0,0,0,0.0,0.0,40.0,0,1
1262,22.0,1,250647.0,9,10.0,3,4,3,0,0,0.0,0.0,12.0,0,0
1263,41.0,1,42563.0,0,13.0,0,10,2,0,1,0.0,0.0,25.0,0,1
1264,37.0,1,31368.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1265,50.0,1,279129.0,0,13.0,1,0,1,0,0,0.0,0.0,55.0,0,1
1266,38.0,1,189404.0,1,9.0,2,3,1,0,0,0.0,0.0,35.0,4,0
1267,39.0,1,126675.0,4,14.0,0,5,0,0,0,0.0,0.0,50.0,0,1
1268,24.0,1,211527.0,0,13.0,3,4,1,0,0,0.0,0.0,30.0,0,0
1269,25.0,1,25249.0,9,10.0,3,4,1,0,1,0.0,0.0,40.0,0,0
1270,39.0,1,207185.0,9,10.0,0,0,2,0,1,0.0,0.0,35.0,7,1
1271,46.0,3,80057.0,1,9.0,0,4,0,0,0,0.0,0.0,40.0,10,1
1272,42.0,6,369781.0,7,4.0,1,6,4,0,0,0.0,0.0,25.0,0,0
1273,23.0,1,189461.0,1,9.0,3,5,5,0,0,0.0,0.0,55.0,0,0
1274,19.0,5,263224.0,2,7.0,3,11,4,0,1,0.0,0.0,30.0,0,0
1275,29.0,1,301031.0,1,9.0,0,7,0,1,0,0.0,0.0,40.0,0,0
1276,61.0,4,176753.0,1,9.0,0,8,0,0,0,0.0,0.0,48.0,0,0
1277,35.0,1,63509.0,6,11.0,0,6,0,0,0,0.0,0.0,50.0,0,0
1278,30.0,1,179112.0,0,13.0,3,2,3,1,0,0.0,0.0,40.0,4,0
1279,61.0,1,230568.0,0,13.0,1,4,1,0,0,0.0,0.0,40.0,0,1
1280,33.0,1,86492.0,1,9.0,3,7,1,0,0,0.0,0.0,87.0,0,0
1281,37.0,1,196338.0,3,5.0,4,13,4,0,1,0.0,0.0,16.0,5,0
1282,34.0,1,269243.0,9,10.0,3,4,3,0,1,0.0,0.0,40.0,0,0
1283,20.0,0,132320.0,1,9.0,3,7,3,0,0,0.0,0.0,45.0,0,0
1284,22.0,3,471452.0,0,13.0,3,10,3,0,0,0.0,0.0,8.0,0,0
1285,40.0,1,247245.0,3,5.0,1,3,1,0,1,0.0,0.0,40.0,0,0
1286,18.0,1,79443.0,2,7.0,3,3,3,0,0,0.0,0.0,8.0,0,0
1287,49.0,0,233059.0,1,9.0,0,6,0,0,0,0.0,0.0,60.0,0,0
1288,37.0,1,305597.0,0,13.0,0,2,0,0,0,0.0,0.0,45.0,0,1
1289,44.0,1,228057.0,1,9.0,4,4,1,0,1,0.0,0.0,40.0,7,0
1290,58.0,1,121111.0,1,9.0,0,5,2,0,1,0.0,0.0,40.0,34,0
1291,39.0,1,387430.0,1,9.0,3,3,1,0,0,0.0,0.0,18.0,0,0
1292,29.0,2,191355.0,4,14.0,3,2,1,0,0,0.0,0.0,40.0,0,0
1293,38.0,5,104094.0,9,10.0,0,11,0,0,0,0.0,0.0,15.0,0,0
1294,19.0,1,257750.0,9,10.0,3,5,5,0,1,0.0,0.0,25.0,0,0
1295,19.0,1,178811.0,1,9.0,3,9,3,1,1,0.0,0.0,40.0,0,0
1296,67.0,1,126849.0,11,6.0,0,7,0,3,0,0.0,0.0,20.0,0,0
1297,26.0,1,192262.0,0,13.0,3,5,3,0,0,0.0,0.0,45.0,0,0
1298,43.0,1,170214.0,9,10.0,0,0,0,0,0,0.0,0.0,50.0,0,1
1299,54.0,3,51048.0,1,9.0,0,2,0,0,0,0.0,0.0,40.0,0,1
1300,36.0,1,103605.0,1,9.0,0,1,0,0,0,0.0,0.0,40.0,0,0
1301,32.0,1,136935.0,1,9.0,3,3,4,1,1,0.0,0.0,13.0,0,0
1302,45.0,1,202496.0,0,13.0,0,1,0,0,0,0.0,0.0,37.0,0,0
1303,61.0,6,134768.0,9,10.0,0,5,0,0,0,0.0,0.0,40.0,0,0
1304,20.0,1,505980.0,9,10.0,3,5,3,0,0,0.0,0.0,40.0,0,0
1305,63.0,0,125178.0,0,13.0,0,2,0,0,0,0.0,0.0,40.0,0,1
1306,40.0,1,321758.0,1,9.0,0,5,0,0,0,0.0,0.0,40.0,0,1
1307,35.0,1,188069.0,4,14.0,3,2,1,0,0,13550.0,0.0,55.0,4,1
1308,28.0,1,176972.0,0,13.0,0,6,0,0,0,0.0,0.0,45.0,0,1
1309,26.0,4,177482.0,5,12.0,0,12,0,0,0,0.0,0.0,45.0,0,1
1310,25.0,1,240676.0,9,10.0,1,10,3,0,1,0.0,0.0,40.0,0,0
1311,40.0,4,55363.0,1,9.0,0,7,0,0,0,0.0,0.0,40.0,0,0
1312,34.0,1,144949.0,11,6.0,0,6,0,0,0,0.0,0.0,45.0,0,1
1313,31.0,4,357954.0,5,12.0,3,10,1,0,0,0.0,0.0,20.0,0,0
1314,21.0,5,170038.0,9,10.0,3,11,3,0,1,0.0,0.0,40.0,0,0
1315,44.0,1,138845.0,9,10.0,0,7,0,0,0,0.0,0.0,40.0,0,0
1316,21.0,5,161930.0,1,9.0,3,11,3,1,1,0.0,1504.0,30.0,0,0
1317,45.0,1,110171.0,1,9.0,3,1,1,0,0,0.0,0.0,40.0,0,0
1318,41.0,4,359259.0,1,9.0,0,3,0,0,0,0.0,0.0,40.0,0,0
1319,34.0,1,39609.0,6,11.0,1,4,4,0,1,0.0,0.0,40.0,0,0
1320,35.0,0,120066.0,9,10.0,0,6,0,3,0,0.0,0.0,60.0,0,0
1321,22.0,1,290504.0,1,9.0,3,3,5,0,0,0.0,0.0,40.0,0,0
1322,25.0,1,175370.0,9,10.0,1,9,3,0,1,0.0,0.0,40.0,0,0
1323,66.0,1,284021.0,1,9.0,5,5,1,0,1,0.0,0.0,40.0,0,0
1324,19.0,1,277974.0,9,10.0,3,5,3,0,0,0.0,0.0,35.0,0,0
1325,19.0,1,38294.0,1,9.0,3,1,5,0,0,2597.0,0.0,40.0,0,0
1326,43.0,1,313022.0,1,9.0,0,9,0,1,0,4386.0,0.0,40.0,0,1
1327,40.0,1,153372.0,9,10.0,0,5,0,0,0,0.0,0.0,50.0,0,1
1328,45.0,1,127111.0,4,14.0,0,2,0,0,0,0.0,0.0,55.0,0,1
1329,66.0,4,75134.0,1,9.0,5,4,4,0,1,0.0,0.0,25.0,0,0
1330,19.0,1,195985.0,1,9.0,3,3,1,0,1,0.0,0.0,50.0,0,0
1331,43.0,1,183096.0,9,10.0,4,5,4,0,1,0.0,0.0,10.0,0,0
1332,33.0,2,295589.0,9,10.0,4,4,3,1,0,0.0,0.0,35.0,0,0
1333,90.0,1,313986.0,2,7.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1334,20.0,1,163003.0,1,9.0,3,4,4,2,1,0.0,0.0,15.0,0,0
1335,57.0,1,182677.0,0,13.0,0,0,0,2,0,4508.0,0.0,40.0,6,0
1336,54.0,1,152652.0,1,9.0,0,7,0,0,0,0.0,0.0,65.0,0,0
1337,43.0,6,221172.0,10,15.0,0,2,0,0,0,0.0,1977.0,40.0,0,1
1338,18.0,5,128538.0,9,10.0,3,11,3,0,1,0.0,0.0,6.0,0,0
1339,19.0,1,131615.0,1,9.0,3,9,3,0,0,0.0,0.0,40.0,0,0
1340,52.0,2,338816.0,4,14.0,3,4,1,0,0,0.0,0.0,70.0,0,1
1341,18.0,1,214617.0,9,10.0,3,1,3,0,0,0.0,0.0,30.0,0,0
1342,43.0,1,124692.0,0,13.0,0,5,0,0,0,0.0,0.0,40.0,0,1
1343,58.0,1,87329.0,2,7.0,0,4,0,0,0,0.0,0.0,48.0,0,0
1344,36.0,1,263130.0,4,14.0,3,2,1,0,1,0.0,0.0,40.0,0,0
1345,36.0,1,111128.0,9,10.0,0,6,0,0,0,0.0,0.0,45.0,0,0
1346,51.0,1,136913.0,1,9.0,0,9,0,0,0,0.0,0.0,40.0,0,0
1347,30.0,0,281030.0,1,9.0,3,5,4,0,0,0.0,0.0,66.0,0,0
1348,19.0,1,283945.0,9,10.0,3,4,3,0,0,0.0,0.0,25.0,0,0
1349,21.0,2,166704.0,9,10.0,3,3,3,0,1,0.0,0.0,14.0,0,0
1350,60.0,1,199085.0,11,6.0,0,9,0,0,0,0.0,0.0,40.0,0,0
1351,55.0,1,204751.0,1,9.0,0,7,0,0,0,0.0,0.0,65.0,0,0
1352,34.0,1,182691.0,1,9.0,1,0,3,0,0,0.0,0.0,44.0,0,0
1353,42.0,1,129684.0,1,9.0,1,0,1,1,1,5455.0,0.0,50.0,0,0
1354,22.0,1,361138.0,1,9.0,3,1,5,0,0,0.0,0.0,50.0,0,0
1355,52.0,1,181901.0,1,9.0,2,8,5,0,0,0.0,0.0,20.0,5,0
1356,41.0,1,327723.0,1,9.0,1,0,1,0,0,0.0,0.0,40.0,0,0
1357,30.0,1,363296.0,1,9.0,3,1,4,1,0,0.0,0.0,72.0,0,0
1358,31.0,1,159187.0,1,9.0,1,7,3,0,0,0.0,0.0,40.0,0,0
1359,34.0,0,24961.0,1,9.0,0,8,0,0,0,0.0,0.0,80.0,0,0
1360,47.0,0,121124.0,0,13.0,0,5,0,0,0,0.0,0.0,40.0,0,1
1361,20.0,1,247564.0,1,9.0,3,1,3,0,0,0.0,0.0,35.0,0,0
1362,34.0,1,238912.0,1,9.0,0,0,0,0,0,0.0,0.0,40.0,0,0
1363,21.0,1,190227.0,9,10.0,3,4,3,0,0,0.0,0.0,40.0,0,0
1364,39.0,1,250217.0,1,9.0,1,9,1,1,1,0.0,0.0,70.0,0,0
1365,22.0,4,137510.0,1,9.0,3,8,3,0,0,0.0,0.0,40.0,0,0
1366,22.0,1,221533.0,1,9.0,3,3,1,0,0,0.0,0.0,20.0,0,0
1367,31.0,1,155781.0,0,13.0,0,5,0,0,0,0.0,0.0,40.0,0,1
1368,47.0,3,191858.0,5,12.0,0,4,0,0,0,0.0,0.0,40.0,0,1
1369,20.0,1,339588.0,1,9.0,0,3,2,0,1,0.0,0.0,40.0,30,0
1370,49.0,1,235683.0,9,10.0,0,5,2,0,1,0.0,0.0,40.0,0,1
1371,35.0,2,197495.0,9,10.0,1,0,1,1,1,0.0,0.0,40.0,0,0
1372,55.0,1,193568.0,1,9.0,5,4,1,0,1,0.0,0.0,40.0,0,0
1373,32.0,2,198211.0,9,10.0,3,4,1,0,0,0.0,0.0,38.0,0,0
1374,35.0,1,125933.0,0,13.0,0,5,0,0,0,0.0,0.0,60.0,0,1
1375,27.0,1,107236.0,1,9.0,0,3,0,0,0,0.0,0.0,40.0,0,0
1376,48.0,1,304791.0,9,10.0,5,4,1,0,1,0.0,0.0,40.0,0,0
1377,28.0,1,209205.0,4,14.0,0,2,0,0,0,0.0,0.0,45.0,0,1
1378,48.0,1,199763.0,1,9.0,0,2,2,0,1,0.0,0.0,8.0,0,0
1379,24.0,4,252024.0,9,10.0,0,12,0,0,0,0.0,0.0,72.0,0,1
1380,41.0,6,82049.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1381,54.0,1,286989.0,14,1.0,0,8,0,0,0,0.0,0.0,60.0,0,0
1382,19.0,1,235849.0,1,9.0,3,7,3,0,0,0.0,0.0,35.0,0,0
1383,35.0,1,337286.0,4,14.0,3,0,1,2,0,0.0,0.0,40.0,0,0
1384,19.0,5,371827.0,1,9.0,3,11,3,0,0,0.0,0.0,40.0,23,0
1385,26.0,1,61270.0,1,9.0,3,9,4,4,1,0.0,0.0,40.0,16,0
1386,33.0,1,222654.0,0,13.0,3,2,1,0,0,0.0,0.0,40.0,0,0
1387,49.0,1,31264.0,1,9.0,1,4,1,0,1,0.0,0.0,35.0,0,0
1388,22.0,1,245524.0,15,8.0,3,3,1,0,0,0.0,0.0,35.0,0,0
1389,44.0,1,152629.0,0,13.0,0,4,0,0,0,3103.0,0.0,40.0,0,1
1390,34.0,1,223678.0,1,9.0,3,3,4,3,1,0.0,0.0,32.0,0,0
1391,67.0,5,407618.0,3,5.0,1,11,1,0,1,2050.0,0.0,40.0,0,0
1392,62.0,6,197060.0,6,11.0,0,0,0,0,0,0.0,0.0,50.0,0,0
1393,27.0,1,47907.0,0,13.0,3,2,1,0,1,0.0,0.0,48.0,0,0
1394,43.0,2,134782.0,5,12.0,2,3,4,0,1,0.0,0.0,30.0,0,0
1395,45.0,1,327886.0,10,15.0,3,2,1,0,0,0.0,0.0,40.0,0,1
1396,21.0,1,129699.0,1,9.0,3,4,1,0,0,0.0,0.0,40.0,0,0
1397,44.0,6,95150.0,9,10.0,0,0,0,0,0,0.0,0.0,50.0,0,1
1398,26.0,1,53833.0,9,10.0,0,0,0,0,0,0.0,0.0,42.0,0,0
1399,32.0,1,131584.0,1,9.0,0,5,0,0,0,7298.0,0.0,40.0,0,1
1400,39.0,1,288551.0,9,10.0,0,6,0,1,0,0.0,0.0,52.0,0,1
1401,24.0,0,191954.0,7,4.0,3,8,3,0,0,0.0,0.0,50.0,0,0
1402,63.0,1,108097.0,9,10.0,0,6,0,0,0,10566.0,0.0,45.0,0,0
1403,63.0,1,346975.0,0,13.0,0,2,2,0,1,7688.0,0.0,36.0,0,1
1404,31.0,1,182237.0,5,12.0,0,5,0,0,0,4386.0,0.0,45.0,0,1
1405,40.0,1,141657.0,1,9.0,1,4,4,0,1,0.0,0.0,40.0,0,0
1406,18.0,1,125441.0,2,7.0,3,3,3,0,0,1055.0,0.0,20.0,0,0
1407,45.0,4,55377.0,0,13.0,0,2,0,1,0,0.0,0.0,40.0,0,0
1408,28.0,4,211920.0,1,9.0,0,12,0,0,0,0.0,0.0,40.0,0,0
1409,44.0,2,33658.0,4,14.0,0,2,0,0,0,7688.0,0.0,50.0,0,1
1410,41.0,3,34178.0,0,13.0,1,2,1,0,0,0.0,0.0,40.0,0,0
1411,30.0,1,341346.0,2,7.0,0,5,0,0,0,0.0,0.0,40.0,0,0
1412,30.0,1,110643.0,4,14.0,0,4,0,0,0,4386.0,0.0,40.0,0,1
1413,49.0,0,43479.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
1414,50.0,1,133963.0,1,9.0,1,4,4,0,1,0.0,0.0,35.0,0,0
1415,28.0,5,291374.0,1,9.0,4,11,4,1,1,0.0,0.0,30.0,0,0
1416,24.0,1,222993.0,1,9.0,3,9,3,0,0,0.0,0.0,40.0,0,0
1417,31.0,1,104509.0,0,13.0,3,5,1,0,1,0.0,0.0,65.0,0,1
1418,38.0,4,185394.0,0,13.0,0,2,2,0,1,7688.0,0.0,40.0,0,1
1419,34.0,4,177675.0,9,10.0,3,12,1,0,0,0.0,0.0,50.0,0,1
1420,46.0,1,28419.0,6,11.0,3,7,1,0,0,0.0,0.0,50.0,0,0
1421,38.0,0,245090.0,3,5.0,0,6,0,0,0,0.0,0.0,40.0,5,0
1422,29.0,1,165360.0,6,11.0,3,4,1,0,1,0.0,0.0,40.0,0,0
1423,42.0,6,277256.0,8,16.0,0,2,0,0,0,0.0,1977.0,60.0,0,1
1424,23.0,1,200207.0,1,9.0,1,1,3,0,0,0.0,0.0,44.0,0,0
1425,19.0,1,156587.0,9,10.0,3,4,3,0,1,0.0,0.0,38.0,0,0
1426,24.0,1,33016.0,9,10.0,3,6,3,0,0,0.0,0.0,40.0,0,0
1427,27.0,1,188519.0,1,9.0,1,5,3,0,1,0.0,0.0,40.0,0,0
1428,39.0,1,85319.0,10,15.0,0,2,2,0,1,7688.0,0.0,60.0,0,1
1429,20.0,5,201766.0,9,10.0,3,11,3,0,1,0.0,0.0,35.0,0,0
1430,54.0,1,94055.0,0,13.0,0,3,0,0,0,0.0,0.0,40.0,0,0
1431,24.0,1,117779.0,0,13.0,3,0,3,0,0,0.0,0.0,40.0,0,0
1432,36.0,0,122493.0,1,9.0,0,6,0,0,0,0.0,0.0,47.0,0,0
1433,21.0,1,176262.0,9,10.0,3,0,3,0,1,0.0,0.0,30.0,0,0
1434,65.0,5,221881.0,2,7.0,0,11,0,0,0,0.0,0.0,40.0,5,0
1435,37.0,4,218184.0,0,13.0,0,2,0,0,0,0.0,1887.0,40.0,0,1
1436,48.0,1,20296.0,1,9.0,1,4,1,0,1,0.0,0.0,37.0,0,1
1437,33.0,1,80145.0,1,9.0,0,7,0,0,0,0.0,0.0,60.0,0,0
1438,31.0,1,197672.0,0,13.0,0,2,0,0,0,0.0,0.0,40.0,0,0
