,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6371,21.0,1,174907.0,1,9.0,3,4,3,0,1,0.0,0.0,40.0,0,0
6372,50.0,0,348099.0,11,6.0,1,5,1,0,1,0.0,0.0,50.0,0,0
6373,30.0,5,104965.0,3,5.0,3,11,1,0,1,0.0,0.0,30.0,0,0
6374,31.0,1,31600.0,0,13.0,3,2,1,0,1,0.0,0.0,40.0,0,0
6375,31.0,0,286282.0,0,13.0,0,4,2,0,1,0.0,0.0,20.0,0,0
6376,35.0,0,181705.0,1,9.0,0,6,0,0,0,3103.0,0.0,40.0,0,1
6377,33.0,1,238912.0,8,16.0,0,2,0,0,0,0.0,0.0,60.0,0,1
6378,34.0,1,134737.0,4,14.0,0,2,0,0,0,7688.0,0.0,55.0,0,1
6379,67.0,5,157403.0,10,15.0,0,11,0,0,0,6418.0,0.0,10.0,0,1
6380,37.0,1,197429.0,1,9.0,0,1,0,0,0,0.0,0.0,45.0,0,1
6381,48.0,1,47343.0,4,14.0,0,2,0,0,0,0.0,0.0,40.0,0,1
6382,34.0,3,67083.0,0,13.0,3,0,4,2,0,1471.0,0.0,40.0,17,0
6383,24.0,1,249957.0,9,10.0,3,0,3,0,0,0.0,0.0,40.0,0,0
6384,55.0,1,175942.0,1,9.0,1,13,1,0,1,0.0,0.0,40.0,26,0
6385,40.0,1,209547.0,0,13.0,0,5,0,0,0,0.0,1977.0,60.0,0,1
6386,51.0,3,190333.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
6387,30.0,1,196396.0,9,10.0,3,9,1,0,0,0.0,0.0,40.0,0,0
6388,41.0,1,166740.0,1,9.0,0,9,0,0,0,0.0,0.0,40.0,0,0
6389,47.0,4,174533.0,6,11.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6390,27.0,1,210867.0,7,4.0,3,8,3,0,0,0.0,0.0,50.0,4,0
6391,40.0,1,144067.0,6,11.0,0,6,0,0,0,0.0,0.0,40.0,0,0
6392,36.0,1,106964.0,1,9.0,0,9,0,0,0,0.0,0.0,40.0,0,0
6393,40.0,0,403550.0,9,10.0,0,6,0,0,0,0.0,0.0,50.0,0,0
6394,35.0,1,498216.0,0,13.0,1,0,4,0,1,0.0,0.0,40.0,0,0
6395,20.0,5,53738.0,9,10.0,3,11,3,0,0,0.0,0.0,60.0,0,0
6396,33.0,1,156192.0,4,14.0,0,2,0,0,0,0.0,0.0,45.0,0,1
6397,45.0,1,189802.0,9,10.0,1,4,1,0,1,0.0,0.0,40.0,0,0
6398,66.0,5,213149.0,9,10.0,0,11,0,0,0,0.0,1825.0,40.0,0,1
6399,35.0,0,179171.0,1,9.0,3,5,4,1,1,0.0,0.0,38.0,10,0
6400,32.0,1,77634.0,2,7.0,0,4,0,0,0,0.0,0.0,45.0,0,0
6401,23.0,1,189830.0,9,10.0,0,3,0,1,0,0.0,0.0,50.0,0,0
6402,19.0,1,127190.0,1,9.0,3,3,3,0,1,0.0,0.0,15.0,0,0
6403,44.0,5,174147.0,9,10.0,0,11,0,0,0,0.0,0.0,40.0,0,0
6404,20.0,1,138107.0,1,9.0,3,1,3,1,0,0.0,0.0,35.0,0,0
6405,44.0,6,269733.0,0,13.0,0,5,0,0,0,0.0,0.0,30.0,0,0
6406,19.0,1,318822.0,9,10.0,3,4,5,0,1,0.0,0.0,40.0,0,0
6407,48.0,1,48885.0,1,9.0,1,3,1,0,1,0.0,0.0,35.0,0,0
6408,45.0,1,205424.0,9,10.0,0,5,0,0,0,0.0,0.0,65.0,0,1
6409,40.0,1,173858.0,7,4.0,0,3,0,2,0,0.0,0.0,42.0,17,0
6410,34.0,1,202450.0,1,9.0,0,6,0,0,0,0.0,0.0,55.0,0,1
6411,20.0,1,154779.0,9,10.0,3,5,5,4,1,0.0,0.0,40.0,0,0
6412,33.0,1,180551.0,9,10.0,4,4,4,0,1,0.0,0.0,40.0,0,0
6413,30.0,1,177522.0,1,9.0,0,4,3,0,1,0.0,0.0,20.0,0,0
6414,23.0,1,277328.0,9,10.0,3,1,3,0,0,0.0,0.0,32.0,1,0
6415,34.0,1,112584.0,11,6.0,1,3,4,0,1,0.0,0.0,38.0,0,0
6416,48.0,2,85384.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,1
6417,42.0,1,69019.0,9,10.0,0,6,0,1,0,0.0,0.0,40.0,0,1
6418,22.0,1,112847.0,1,9.0,3,4,3,2,0,0.0,0.0,40.0,0,0
6419,42.0,1,37937.0,0,13.0,0,0,0,0,0,0.0,0.0,55.0,0,1
6420,47.0,1,114770.0,1,9.0,1,3,3,0,1,0.0,0.0,32.0,0,0
6421,29.0,1,216481.0,4,14.0,0,0,2,0,1,0.0,0.0,40.0,0,1
6422,34.0,1,176469.0,0,13.0,3,5,1,0,0,0.0,0.0,38.0,0,0
6423,29.0,1,93662.0,9,10.0,1,2,4,0,1,0.0,0.0,24.0,0,0
6424,51.0,1,243361.0,9,10.0,5,4,4,0,1,0.0,0.0,45.0,0,0
6425,46.0,6,182655.0,6,11.0,0,0,0,0,0,0.0,0.0,60.0,0,1
6426,51.0,1,142717.0,8,16.0,1,6,1,0,1,4787.0,0.0,60.0,0,1
6427,32.0,1,272944.0,9,10.0,3,6,1,0,1,0.0,0.0,40.0,0,0
6428,22.0,5,219233.0,1,9.0,3,11,3,1,0,0.0,1602.0,30.0,0,0
6429,24.0,1,228686.0,9,10.0,3,3,1,0,0,0.0,0.0,45.0,0,0
6430,33.0,1,236818.0,6,11.0,3,2,4,1,1,0.0,0.0,26.0,0,0
6431,47.0,0,117865.0,1,9.0,6,6,0,0,0,0.0,0.0,90.0,0,0
6432,64.0,0,106538.0,4,14.0,1,2,1,0,0,0.0,0.0,50.0,0,0
6433,52.0,1,190909.0,1,9.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6434,42.0,1,89073.0,1,9.0,0,2,0,0,0,0.0,0.0,48.0,0,0
6435,38.0,3,238342.0,0,13.0,0,5,0,0,0,7688.0,0.0,42.0,0,1
6436,55.0,1,259532.0,7,4.0,0,7,0,0,0,0.0,0.0,50.0,0,0
6437,29.0,5,189282.0,1,9.0,0,11,1,0,1,0.0,0.0,27.0,0,0
6438,42.0,1,132481.0,5,12.0,1,2,1,0,1,0.0,0.0,24.0,0,0
6439,30.0,1,205659.0,5,12.0,0,0,2,0,1,0.0,0.0,50.0,18,1
6440,32.0,1,182323.0,3,5.0,0,6,0,0,0,0.0,0.0,40.0,0,0
6441,36.0,5,216256.0,1,9.0,0,11,0,0,0,3464.0,0.0,30.0,0,0
6442,50.0,3,166419.0,2,7.0,3,5,1,1,1,3674.0,0.0,40.0,0,0
6443,47.0,1,155659.0,1,9.0,0,0,0,0,0,0.0,0.0,60.0,0,0
6444,33.0,1,155198.0,3,5.0,1,9,1,0,0,0.0,0.0,35.0,0,0
6445,48.0,0,100931.0,9,10.0,3,4,1,0,0,0.0,0.0,40.0,0,0
6446,31.0,3,334346.0,0,13.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6447,26.0,1,181597.0,9,10.0,0,9,0,1,0,0.0,0.0,40.0,0,0
6448,61.0,0,133969.0,1,9.0,0,5,0,2,0,0.0,0.0,63.0,6,0
6449,50.0,1,210217.0,0,13.0,1,5,4,1,0,0.0,0.0,40.0,0,0
6450,18.0,1,51255.0,2,7.0,3,1,3,0,0,0.0,0.0,15.0,0,0
6451,44.0,0,26669.0,5,12.0,0,3,2,0,1,0.0,0.0,99.0,0,0
6452,54.0,1,194580.0,6,11.0,0,5,0,0,0,0.0,0.0,50.0,0,0
6453,35.0,2,177974.0,1,9.0,0,12,0,0,0,0.0,0.0,40.0,0,1
6454,50.0,6,136913.0,1,9.0,0,8,0,0,0,0.0,0.0,50.0,0,0
6455,43.0,2,230961.0,1,9.0,0,6,0,0,0,0.0,0.0,40.0,0,0
6456,28.0,1,167062.0,9,10.0,1,4,4,0,0,0.0,0.0,40.0,0,0
6457,47.0,1,120131.0,1,9.0,0,0,0,0,0,0.0,0.0,40.0,0,0
6458,21.0,1,243368.0,14,1.0,3,8,1,0,0,0.0,0.0,50.0,5,0
6459,30.0,1,171876.0,10,15.0,3,2,1,0,1,0.0,0.0,45.0,0,0
6460,19.0,1,136866.0,1,9.0,3,6,3,0,0,0.0,0.0,45.0,0,0
6461,55.0,1,185459.0,4,14.0,0,5,0,0,0,0.0,0.0,50.0,0,1
6462,67.0,5,81761.0,1,9.0,1,11,3,0,0,0.0,0.0,20.0,0,0
6463,30.0,1,220939.0,6,11.0,1,0,1,0,0,0.0,0.0,40.0,0,0
6464,54.0,5,148657.0,14,1.0,0,11,2,0,1,0.0,0.0,40.0,5,0
6465,51.0,3,40808.0,0,13.0,3,2,1,3,1,0.0,0.0,43.0,0,0
6466,34.0,1,183473.0,1,9.0,1,7,3,0,1,0.0,0.0,40.0,0,0
6467,59.0,1,108496.0,4,14.0,0,0,0,0,0,0.0,0.0,45.0,0,1
6468,29.0,1,132686.0,1,9.0,1,9,4,0,0,0.0,0.0,40.0,0,0
6469,17.0,2,117906.0,11,6.0,3,8,3,0,0,0.0,0.0,40.0,0,0
6470,24.0,1,304386.0,1,9.0,3,3,3,0,1,0.0,0.0,30.0,0,0
6471,52.0,5,248113.0,14,1.0,2,11,5,0,0,0.0,0.0,40.0,5,0
6472,39.0,1,165215.0,4,14.0,0,2,2,0,1,0.0,1902.0,18.0,0,1
6473,18.0,5,215463.0,15,8.0,3,11,3,0,1,0.0,0.0,25.0,0,0
6474,25.0,5,35829.0,9,10.0,1,11,4,0,1,0.0,0.0,50.0,0,0
6475,34.0,1,248795.0,1,9.0,3,9,1,0,1,0.0,0.0,45.0,0,0
6476,44.0,0,124692.0,1,9.0,0,2,0,0,0,0.0,1902.0,40.0,0,1
6477,37.0,4,128054.0,9,10.0,1,4,4,0,1,0.0,0.0,40.0,0,0
6478,39.0,1,179731.0,4,14.0,0,0,2,0,1,0.0,2415.0,65.0,0,1
6479,32.0,6,113543.0,10,15.0,0,2,0,0,0,0.0,0.0,40.0,0,1
6480,23.0,1,252153.0,9,10.0,3,3,1,0,1,0.0,0.0,28.0,0,0
6481,45.0,3,45891.0,9,10.0,1,4,4,0,0,0.0,0.0,42.0,0,0
6482,30.0,1,112263.0,2,7.0,1,1,3,0,0,0.0,0.0,40.0,0,0
6483,20.0,1,47791.0,15,8.0,1,3,1,0,1,0.0,0.0,10.0,0,0
6484,41.0,1,202980.0,1,9.0,0,6,0,0,0,0.0,0.0,4.0,30,0
6485,21.0,1,34918.0,1,9.0,3,5,3,0,1,0.0,0.0,30.0,0,0
6486,48.0,1,91251.0,7,4.0,0,3,0,2,0,0.0,0.0,30.0,31,0
6487,31.0,1,132996.0,1,9.0,0,2,0,0,0,5178.0,0.0,45.0,0,1
6488,25.0,1,203570.0,1,9.0,4,3,4,1,0,0.0,0.0,40.0,0,0
6489,34.0,0,312197.0,1,9.0,0,7,0,0,0,0.0,0.0,75.0,5,1
6490,44.0,1,98779.0,11,6.0,0,9,0,0,0,4386.0,0.0,60.0,0,0
6491,32.0,1,200246.0,0,13.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6492,25.0,1,182771.0,9,10.0,3,5,3,2,0,0.0,0.0,40.0,0,0
6493,23.0,1,199908.0,2,7.0,0,7,0,0,0,0.0,0.0,50.0,0,0
6494,36.0,1,172104.0,10,15.0,3,2,1,4,0,0.0,0.0,40.0,3,1
6495,27.0,1,216858.0,8,16.0,3,2,1,0,0,0.0,0.0,52.0,0,0
6496,17.0,1,111332.0,2,7.0,3,5,3,0,1,0.0,0.0,20.0,0,0
6497,59.0,4,238431.0,1,9.0,1,4,4,0,1,0.0,0.0,38.0,0,0
6498,34.0,1,131552.0,1,9.0,3,3,3,0,1,0.0,0.0,40.0,0,0
6499,30.0,1,110239.0,11,6.0,0,7,0,0,0,0.0,0.0,55.0,0,0
6500,31.0,2,255830.0,5,12.0,3,4,3,1,1,0.0,0.0,45.0,0,0
6501,19.0,1,164320.0,1,9.0,3,7,3,0,0,0.0,0.0,40.0,0,0
6502,20.0,0,263498.0,6,11.0,3,8,3,0,0,0.0,0.0,40.0,0,0
6503,52.0,0,162381.0,1,9.0,1,5,1,0,0,0.0,0.0,40.0,0,0
6504,39.0,4,229651.0,0,13.0,0,2,0,0,0,0.0,0.0,50.0,0,1
6505,27.0,1,357348.0,1,9.0,4,3,4,0,1,0.0,0.0,50.0,0,0
6506,19.0,1,269657.0,9,10.0,3,5,1,0,1,0.0,0.0,35.0,0,0
6507,19.0,1,389755.0,1,9.0,3,1,3,0,0,0.0,0.0,16.0,0,0
6508,34.0,1,195136.0,0,13.0,0,2,2,0,1,0.0,1887.0,40.0,0,1
6509,41.0,1,207685.0,1,9.0,0,7,0,0,0,0.0,0.0,45.0,4,0
6510,24.0,5,196388.0,5,12.0,3,11,1,0,0,0.0,0.0,12.0,0,0
6511,24.0,1,50341.0,0,13.0,3,4,1,0,1,0.0,0.0,40.0,0,0
6512,48.0,1,240231.0,0,13.0,0,0,0,2,0,0.0,0.0,40.0,29,1
6513,42.0,1,44402.0,0,13.0,0,5,0,0,0,0.0,0.0,60.0,0,0
6514,35.0,0,191503.0,9,10.0,0,5,0,0,0,0.0,0.0,50.0,0,0
6515,32.0,1,163530.0,1,9.0,1,3,4,3,1,0.0,0.0,40.0,0,0
6516,51.0,4,136823.0,1,9.0,0,0,2,0,1,0.0,0.0,32.0,0,0
6517,59.0,1,121912.0,9,10.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6518,31.0,4,58624.0,1,9.0,3,7,3,0,0,0.0,0.0,40.0,0,0
6519,27.0,4,74056.0,0,13.0,3,10,1,0,0,0.0,0.0,50.0,0,0
6520,29.0,1,144259.0,0,13.0,0,1,0,1,0,4386.0,0.0,80.0,4,1
6521,57.0,1,182028.0,5,12.0,5,4,1,0,1,0.0,0.0,35.0,0,0
6522,40.0,1,209040.0,1,9.0,3,3,1,0,0,0.0,0.0,40.0,0,0
6523,31.0,1,206046.0,1,9.0,1,9,1,0,0,0.0,0.0,40.0,0,0
6524,23.0,1,182494.0,7,4.0,3,9,3,0,0,0.0,0.0,40.0,0,0
6525,42.0,1,185057.0,1,9.0,4,4,4,0,1,0.0,0.0,35.0,33,0
6526,60.0,1,147473.0,1,9.0,0,5,0,0,0,0.0,0.0,40.0,0,0
6527,53.0,4,221722.0,4,14.0,3,0,1,0,1,14344.0,0.0,50.0,0,1
6528,20.0,5,388811.0,9,10.0,3,11,3,0,1,0.0,0.0,40.0,0,0
6529,31.0,1,48189.0,1,9.0,0,7,0,0,0,0.0,0.0,45.0,0,0
6530,29.0,2,382272.0,0,13.0,3,6,1,0,0,0.0,0.0,40.0,0,0
6531,22.0,1,48347.0,0,13.0,3,8,3,0,0,0.0,0.0,40.0,0,0
6532,28.0,1,249571.0,1,9.0,0,5,0,0,0,0.0,0.0,40.0,0,0
6533,79.0,1,121318.0,9,10.0,0,4,0,0,0,0.0,0.0,20.0,0,0
6534,39.0,1,224531.0,1,9.0,0,6,0,0,0,7298.0,0.0,40.0,0,1
6535,29.0,1,185019.0,15,8.0,3,3,1,4,0,0.0,0.0,40.0,0,0
6536,20.0,1,107801.0,5,12.0,3,3,3,0,1,0.0,2205.0,18.0,0,0
6537,44.0,1,191256.0,1,9.0,0,7,0,0,0,0.0,0.0,65.0,0,1
6538,59.0,1,197148.0,1,9.0,0,12,0,0,0,0.0,0.0,24.0,0,1
6539,37.0,1,312271.0,4,14.0,1,0,1,0,0,0.0,0.0,65.0,0,0
6540,21.0,1,118657.0,1,9.0,4,9,5,0,0,0.0,0.0,40.0,0,0
6541,68.0,1,224338.0,6,11.0,5,0,1,0,1,0.0,0.0,40.0,0,0
6542,43.0,1,242488.0,9,10.0,0,4,0,0,0,5013.0,0.0,40.0,0,0
6543,23.0,5,234970.0,9,10.0,3,11,3,1,1,0.0,0.0,40.0,0,0
6544,23.0,1,227915.0,1,9.0,3,6,4,0,1,0.0,0.0,33.0,0,0
6545,40.0,4,105717.0,4,14.0,3,4,1,0,1,0.0,1876.0,35.0,0,0
6546,45.0,0,160962.0,9,10.0,3,5,3,0,1,0.0,0.0,35.0,0,0
6547,22.0,1,188950.0,9,10.0,3,10,3,0,0,0.0,0.0,40.0,0,0
6548,38.0,1,201328.0,0,13.0,0,2,0,0,0,0.0,0.0,50.0,0,1
6549,24.0,1,218678.0,9,10.0,3,5,1,0,0,0.0,0.0,49.0,0,0
6550,23.0,1,184255.0,1,9.0,0,5,2,0,1,0.0,0.0,40.0,0,0
6551,26.0,1,102264.0,9,10.0,3,6,1,0,0,0.0,0.0,40.0,0,0
6552,24.0,1,300584.0,1,9.0,3,1,4,0,0,0.0,0.0,40.0,0,0
6553,22.0,1,208946.0,9,10.0,3,4,3,0,0,0.0,0.0,25.0,0,0
6554,36.0,1,105021.0,0,13.0,0,2,0,0,0,0.0,0.0,55.0,0,0
6555,20.0,1,124751.0,9,10.0,3,13,3,0,1,0.0,0.0,20.0,0,0
6556,18.0,1,274057.0,2,7.0,3,3,3,1,0,0.0,0.0,8.0,0,0
6557,38.0,1,132879.0,0,13.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6558,43.0,6,260960.0,0,13.0,1,8,1,0,0,0.0,0.0,35.0,0,0
6559,56.0,1,208415.0,1,9.0,1,0,1,1,0,0.0,0.0,40.0,4,0
6560,42.0,1,356934.0,4,14.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6561,35.0,1,154410.0,0,13.0,0,0,0,0,0,0.0,0.0,50.0,0,1
6562,31.0,1,35378.0,9,10.0,1,4,1,0,1,0.0,0.0,45.0,0,0
6563,73.0,1,301210.0,12,2.0,0,7,0,0,0,0.0,1735.0,20.0,0,0
6564,32.0,1,73621.0,9,10.0,1,0,4,0,1,0.0,0.0,42.0,0,0
6565,37.0,1,108140.0,4,14.0,0,0,0,0,0,15024.0,0.0,45.0,0,1
6566,66.0,1,217198.0,1,9.0,0,1,0,0,0,0.0,0.0,10.0,0,0
6567,22.0,1,157332.0,1,9.0,3,3,3,0,1,0.0,0.0,35.0,0,0
6568,31.0,1,173495.0,1,9.0,3,3,3,0,0,0.0,0.0,35.0,0,0
6569,65.0,1,149811.0,1,9.0,1,4,4,0,1,0.0,2206.0,59.0,9,0
6570,48.0,1,125120.0,9,10.0,0,4,2,0,1,0.0,0.0,37.0,0,0
6571,20.0,1,190429.0,9,10.0,3,3,1,0,1,0.0,0.0,40.0,0,0
6572,28.0,5,190303.0,5,12.0,3,11,5,0,0,0.0,0.0,40.0,0,0
6573,48.0,1,248164.0,0,13.0,0,5,0,0,0,4386.0,0.0,50.0,0,1
6574,36.0,0,343721.0,8,16.0,3,2,1,0,0,0.0,0.0,30.0,4,1
6575,31.0,1,433788.0,9,10.0,0,7,0,0,0,0.0,0.0,40.0,0,1
6576,36.0,1,137314.0,6,11.0,3,10,1,0,0,0.0,0.0,45.0,0,0
6577,40.0,0,33068.0,1,9.0,0,8,0,0,0,0.0,0.0,50.0,0,0
6578,26.0,4,117833.0,0,13.0,3,2,1,0,1,4865.0,0.0,35.0,0,0
6579,37.0,2,103474.0,1,9.0,3,3,3,0,1,0.0,0.0,40.0,0,0
6580,65.0,1,115880.0,8,16.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6581,42.0,1,52781.0,9,10.0,0,10,0,0,0,0.0,0.0,40.0,0,0
6582,47.0,1,586657.0,4,14.0,0,0,0,0,0,0.0,0.0,40.0,29,1
6583,62.0,1,113080.0,7,4.0,1,6,3,0,0,0.0,0.0,40.0,0,0
6584,27.0,1,251905.0,6,11.0,3,0,3,0,0,0.0,0.0,50.0,0,0
6585,20.0,5,194096.0,9,10.0,3,11,3,0,1,0.0,0.0,40.0,0,0
6586,29.0,1,263831.0,0,13.0,3,4,3,0,1,0.0,0.0,40.0,0,0
6587,29.0,1,133136.0,15,8.0,0,7,0,0,0,0.0,0.0,40.0,0,1
6588,22.0,6,40767.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,0
6589,43.0,4,311914.0,9,10.0,1,4,1,0,1,0.0,0.0,40.0,0,0
6590,23.0,1,91189.0,0,13.0,0,3,0,0,0,0.0,0.0,20.0,0,0
6591,44.0,3,344060.0,10,15.0,0,2,0,0,0,0.0,0.0,40.0,0,1
6592,41.0,1,113823.0,0,13.0,1,3,1,0,0,0.0,0.0,40.0,0,0
6593,49.0,2,185800.0,4,14.0,1,2,4,1,1,7430.0,0.0,40.0,0,1
6594,30.0,1,76107.0,1,9.0,3,7,1,0,0,0.0,0.0,45.0,0,1
6595,23.0,1,117618.0,9,10.0,3,1,3,0,0,0.0,0.0,35.0,0,0
6596,39.0,1,238008.0,1,9.0,5,4,3,0,1,0.0,0.0,40.0,0,0
6597,19.0,1,351040.0,9,10.0,3,4,3,0,1,0.0,0.0,40.0,7,0
6598,23.0,1,195767.0,1,9.0,3,6,1,0,0,0.0,0.0,40.0,0,0
6599,25.0,1,187540.0,9,10.0,3,6,1,0,0,0.0,0.0,40.0,0,0
6600,40.0,1,79372.0,1,9.0,1,5,1,0,1,0.0,0.0,40.0,0,0
6601,30.0,1,226665.0,0,13.0,0,0,0,1,0,0.0,0.0,42.0,0,1
6602,52.0,1,213209.0,9,10.0,0,6,0,0,0,0.0,0.0,40.0,0,1
6603,49.0,1,211005.0,9,10.0,0,9,0,1,0,0.0,0.0,60.0,0,0
6604,45.0,0,225456.0,0,13.0,0,0,0,0,0,0.0,0.0,50.0,0,1
6605,62.0,4,159908.0,0,13.0,0,4,2,0,1,0.0,1258.0,38.0,0,0
6606,43.0,1,118308.0,0,13.0,0,2,0,0,0,0.0,1977.0,50.0,0,1
6607,45.0,1,180309.0,9,10.0,1,9,4,0,1,0.0,0.0,40.0,0,0
6608,62.0,0,39630.0,1,9.0,0,5,0,0,0,0.0,0.0,40.0,0,0
6609,48.0,1,273828.0,13,3.0,3,1,1,0,0,0.0,0.0,40.0,5,0
6610,28.0,1,218887.0,1,9.0,3,8,4,0,1,0.0,0.0,35.0,0,0
6611,23.0,1,664670.0,1,9.0,3,6,3,1,0,0.0,0.0,40.0,0,0
6612,36.0,1,447346.0,1,9.0,0,5,0,0,0,0.0,0.0,50.0,0,1
6613,55.0,4,37869.0,8,16.0,3,2,1,0,1,0.0,0.0,60.0,0,0
6614,43.0,1,143582.0,13,3.0,0,9,2,2,1,0.0,2129.0,72.0,4,0
6615,18.0,1,181755.0,1,9.0,3,5,1,0,0,0.0,0.0,30.0,0,0
6616,56.0,0,249368.0,1,9.0,2,0,1,0,0,0.0,0.0,70.0,0,0
6617,39.0,0,326400.0,4,14.0,3,2,1,0,0,0.0,0.0,40.0,0,0
6618,46.0,1,504725.0,13,3.0,4,1,1,0,0,0.0,0.0,50.0,5,0
6619,36.0,1,88967.0,2,7.0,3,7,4,3,0,0.0,0.0,65.0,0,0
6620,42.0,0,170721.0,1,9.0,0,6,0,0,0,0.0,2002.0,40.0,0,0
6621,50.0,1,148953.0,1,9.0,0,7,0,0,0,0.0,0.0,50.0,0,1
6622,17.0,1,342752.0,2,7.0,3,1,3,0,0,0.0,0.0,20.0,0,0
6623,57.0,1,220871.0,7,4.0,5,9,4,1,1,0.0,0.0,40.0,0,0
6624,73.0,1,29675.0,1,9.0,5,3,5,0,1,0.0,0.0,12.0,0,0
6625,50.0,3,183611.0,9,10.0,3,4,1,0,0,0.0,0.0,40.0,0,0
6626,35.0,1,115215.0,9,10.0,3,7,3,0,0,0.0,0.0,45.0,0,0
6627,24.0,5,41356.0,9,10.0,3,11,1,0,1,0.0,0.0,40.0,0,0
6628,27.0,1,225142.0,9,10.0,3,6,3,0,0,0.0,0.0,40.0,0,0
6629,23.0,0,121313.0,1,9.0,3,6,3,0,0,0.0,0.0,40.0,0,0
6630,25.0,1,134821.0,1,9.0,3,4,3,0,1,0.0,0.0,40.0,0,0
6631,51.0,1,311350.0,0,13.0,0,0,0,0,0,0.0,0.0,40.0,0,1
6632,26.0,1,102106.0,11,6.0,0,4,2,0,1,0.0,0.0,40.0,0,0
6633,47.0,1,427055.0,9,10.0,0,4,0,0,0,0.0,0.0,45.0,5,0
6634,58.0,1,285885.0,3,5.0,1,3,4,0,1,0.0,0.0,40.0,0,0
6635,25.0,1,212800.0,9,10.0,3,5,3,0,1,0.0,0.0,40.0,0,0
6636,29.0,1,194864.0,1,9.0,0,5,2,0,1,0.0,0.0,18.0,0,0
6637,46.0,1,148254.0,1,9.0,1,0,1,0,1,0.0,0.0,60.0,0,0
6638,69.0,1,113035.0,12,2.0,5,13,1,1,1,0.0,0.0,4.0,0,0
6639,28.0,1,144521.0,1,9.0,3,3,3,1,1,0.0,0.0,40.0,0,0
6640,20.0,1,172232.0,1,9.0,3,4,3,0,0,0.0,0.0,48.0,0,0
6641,54.0,2,123592.0,1,9.0,4,4,4,1,1,3887.0,0.0,35.0,0,0
6642,25.0,1,191921.0,9,10.0,3,7,3,0,0,0.0,0.0,40.0,0,0
6643,64.0,4,237379.0,1,9.0,0,1,0,0,0,3471.0,0.0,40.0,0,0
6644,17.0,1,208463.0,1,9.0,3,5,3,0,1,0.0,0.0,20.0,0,0
6645,53.0,3,68985.0,1,9.0,0,4,0,0,0,0.0,0.0,40.0,0,0
6646,50.0,1,22418.0,3,5.0,1,7,1,0,0,0.0,0.0,50.0,0,0
6647,57.0,1,163047.0,1,9.0,0,0,2,0,1,0.0,0.0,38.0,0,0
6648,51.0,1,153870.0,9,10.0,0,7,0,0,0,0.0,2603.0,40.0,0,0
6649,25.0,1,166415.0,1,9.0,3,7,4,0,0,0.0,0.0,52.0,0,0
6650,50.0,2,116211.0,10,15.0,0,0,0,0,0,0.0,0.0,52.0,0,1
6651,20.0,1,33644.0,1,9.0,3,4,3,0,1,0.0,0.0,30.0,0,0
6652,43.0,2,33331.0,10,15.0,0,2,0,0,0,0.0,1977.0,70.0,0,1
6653,46.0,1,73019.0,0,13.0,3,2,1,0,1,0.0,0.0,40.0,0,0
6654,54.0,1,169182.0,1,9.0,4,4,4,0,1,0.0,0.0,38.0,7,0
6655,53.0,1,20438.0,9,10.0,4,0,4,3,1,0.0,0.0,15.0,0,0
6656,21.0,1,109869.0,1,9.0,3,6,3,0,0,0.0,0.0,30.0,0,0
6657,58.0,1,316849.0,9,10.0,1,3,1,0,0,0.0,0.0,40.0,0,0
6658,30.0,1,208043.0,0,13.0,0,5,0,0,0,0.0,0.0,55.0,0,1
6659,61.0,1,153790.0,1,9.0,0,4,2,1,1,0.0,0.0,40.0,0,0
6660,59.0,1,96840.0,1,9.0,1,3,4,0,1,0.0,0.0,40.0,0,0
6661,72.0,1,192732.0,1,9.0,0,1,0,0,0,0.0,0.0,20.0,0,0
6662,33.0,1,209101.0,1,9.0,3,4,1,0,0,0.0,0.0,40.0,0,0
6663,46.0,1,146919.0,1,9.0,0,4,2,0,1,0.0,0.0,40.0,0,1
6664,46.0,4,192323.0,9,10.0,0,12,0,0,0,0.0,0.0,38.0,0,1
6665,48.0,1,217019.0,1,9.0,3,2,4,1,1,0.0,0.0,28.0,0,0
6666,33.0,1,198211.0,1,9.0,0,0,0,0,0,0.0,0.0,40.0,0,0
6667,21.0,1,222490.0,9,10.0,3,1,3,0,1,0.0,0.0,40.0,0,0
6668,27.0,1,106758.0,1,9.0,1,4,4,0,1,0.0,0.0,45.0,0,0
6669,31.0,1,561334.0,1,9.0,1,7,1,0,0,0.0,0.0,40.0,0,0
6670,28.0,1,203710.0,0,13.0,3,9,1,0,0,0.0,0.0,40.0,0,0
6671,45.0,4,203322.0,9,10.0,1,4,1,0,1,0.0,0.0,38.0,0,0
6672,51.0,1,123703.0,1,9.0,0,9,0,0,0,4386.0,0.0,40.0,0,1
